Enrollment_Id,Name,PointsAwarded,PointsPossible
1145,Quiz 2,16.00,20.00
1145,Quiz 4,4.00,10.00
1145,Quiz 5,5.00,10.00
1145,Quiz 6,9.00,10.00
1147,A1 Individual Power point Document,95.20,100.00
1147,A1 Individual Word Document,70.80,100.00
1147,A2 Individual Portion(word and PowerPoint),100.00,100.00
1147,Assignment 1 Extra Credit,1.00,1.00
1147,Assignment 1 Group Power Point Document,96.40,100.00
1147,Assignment 1 Group Word Document,100.00,100.00
1147,Assignment 1 Total,75.73,100.00
1147,Assignment 2 group portion,100.00,100.00
1147,Assignment 2 oral presentation (group),100.00,100.00
1147,Assignment 2 oral presentation(Ind),88.60,100.00
1147,Assignment 2 total,74.86,100.00
1147,Assignment 3 Extra credit for word document,1.00,1.00
1147,Assignment 3 Group portion,98.60,100.00
1147,Assignment 3 individual,100.00,100.00
1147,Assignment 3 Oral(Group),95.00,100.00
1147,Assignment 3 oral(Ind),93.30,100.00
1147,Assignment 3 total,75.06,100.00
1147,Attendance Quiz 1,1.00,1.00
1147,Attendance Quiz 2,1.00,1.00
1147,Final Exam,47.00,60.00
1147,MidTerm,47.00,59.00
1147,Quiz 1,16.00,20.00
1147,Quiz 2,14.00,20.00
1147,Quiz 4,10.00,10.00
1147,Quiz 5,8.00,10.00
1147,Quiz 6,9.00,10.00
1147,Welcome Assignment Presentation,1.00,1.00
1148,A1 Individual Power point Document,100.00,100.00
1148,A1 Individual Word Document,91.70,100.00
1148,A2 Individual Portion(word and PowerPoint),100.00,100.00
1148,Assignment 1 Extra Credit,1.00,1.00
1148,Assignment 1 Group Power Point Document,92.90,100.00
1148,Assignment 1 Group Word Document,93.10,100.00
1148,Assignment 1 Total,94.03,100.00
1148,Assignment 2 group portion,100.00,100.00
1148,Assignment 2 oral presentation (group),100.00,100.00
1148,Assignment 2 oral presentation(Ind),100.00,100.00
1148,Assignment 2 total,100.00,100.00
1148,Assignment 3 Extra credit for word document,1.00,1.00
1148,Assignment 3 Group portion,98.60,100.00
1148,Assignment 3 individual,100.00,100.00
1148,Assignment 3 Oral(Group),97.50,100.00
1148,Assignment 3 oral(Ind),100.00,100.00
1148,Assignment 3 total,98.78,100.00
1148,Attendance Quiz 1,1.00,1.00
1148,Attendance Quiz 2,1.00,1.00
1148,Final Exam,60.00,60.00
1148,MidTerm,44.00,59.00
1148,Quiz 1,18.00,20.00
1148,Quiz 4,9.00,10.00
1148,Quiz 5,7.00,10.00
1148,Quiz 6,9.00,10.00
1150,A1 Individual Power point Document,90.50,100.00
1150,A1 Individual Word Document,100.00,100.00
1150,A2 Individual Portion(word and PowerPoint),100.00,100.00
1150,Assignment 1 Group Power Point Document,96.40,100.00
1150,Assignment 1 Group Word Document,100.00,100.00
1150,Assignment 1 Total,96.72,100.00
1150,Assignment 2 group portion,98.00,100.00
1150,Assignment 2 oral presentation (group),100.00,100.00
1150,Assignment 2 oral presentation(Ind),100.00,100.00
1150,Assignment 2 total,98.80,100.00
1150,Assignment 3 Extra credit for word document,1.00,1.00
1150,Assignment 3 Group portion,88.60,100.00
1150,Assignment 3 individual,100.00,100.00
1150,Assignment 3 Oral(Group),97.50,100.00
1150,Assignment 3 oral(Ind),100.00,100.00
1150,Assignment 3 total,91.01,100.00
1150,Attendance Quiz 1,1.00,1.00
1150,Attendance Quiz 2,1.00,1.00
1150,Final Exam,45.00,60.00
1150,MidTerm,50.00,59.00
1150,Quiz 1,15.00,20.00
1150,Quiz 2,14.00,20.00
1150,Quiz 4,6.00,10.00
1150,Quiz 5,8.00,10.00
1150,Quiz 6,9.00,10.00
1151,A1 Individual Power point Document,85.70,100.00
1151,A1 Individual Word Document,95.80,100.00
1151,A2 Individual Portion(word and PowerPoint),100.00,100.00
1151,Assignment 1 Group Power Point Document,96.40,100.00
1151,Assignment 1 Group Word Document,100.00,100.00
1151,Assignment 1 Total,92.06,100.00
1151,Assignment 2 group portion,98.00,100.00
1151,Assignment 2 oral presentation (group),100.00,100.00
1151,Assignment 2 oral presentation(Ind),100.00,100.00
1151,Assignment 2 total,98.80,100.00
1151,Assignment 3 Extra credit for word document,1.00,1.00
1151,Assignment 3 Group portion,88.60,100.00
1151,Assignment 3 individual,100.00,100.00
1151,Assignment 3 Oral(Group),97.50,100.00
1151,Assignment 3 oral(Ind),100.00,100.00
1151,Assignment 3 total,91.89,100.00
1151,Attendance Quiz 1,1.00,1.00
1151,Attendance Quiz 2,1.00,1.00
1151,Final Exam,60.00,60.00
1151,MidTerm,45.00,59.00
1151,Quiz 1,18.00,20.00
1151,Quiz 2,16.00,20.00
1151,Quiz 4,7.00,10.00
1151,Quiz 5,7.00,10.00
1152,A1 Individual Power point Document,100.00,100.00
1152,A1 Individual Word Document,75.00,100.00
1152,A2 Individual Portion(word and PowerPoint),100.00,100.00
1152,Assignment 1 Extra Credit,1.00,1.00
1152,Assignment 1 Group Power Point Document,96.40,100.00
1152,Assignment 1 Group Word Document,100.00,100.00
1152,Assignment 1 Total,92.04,100.00
1152,Assignment 2 group portion,100.00,100.00
1152,Assignment 2 oral presentation (group),100.00,100.00
1152,Assignment 2 oral presentation(Ind),100.00,100.00
1152,Assignment 2 total,100.00,100.00
1152,Assignment 3 Extra credit for word document,1.00,1.00
1152,Assignment 3 Group portion,98.60,100.00
1152,Assignment 3 individual,100.00,100.00
1152,Assignment 3 Oral(Group),95.00,100.00
1152,Assignment 3 oral(Ind),100.00,100.00
1152,Assignment 3 total,98.41,100.00
1152,Attendance Quiz 1,1.00,1.00
1152,Attendance Quiz 2,1.00,1.00
1152,MidTerm,54.00,59.00
1152,Quiz 1,16.00,20.00
1152,Quiz 2,14.00,20.00
1152,Quiz 4,7.00,10.00
1152,Quiz 5,7.00,10.00
1152,Quiz 6,10.00,10.00
1152,Welcome Assignment Presentation,1.00,1.00
1153,A1 Individual Power point Document,95.20,100.00
1153,A1 Individual Word Document,87.50,100.00
1153,A2 Individual Portion(word and PowerPoint),100.00,100.00
1153,Assignment 1 Group Power Point Document,100.00,100.00
1153,Assignment 1 Group Word Document,96.60,100.00
1153,Assignment 1 Total,94.82,100.00
1153,Assignment 2 Best Group,1.00,1.00
1153,Assignment 2 group portion,100.00,100.00
1153,Assignment 2 oral presentation (group),100.00,100.00
1153,Assignment 2 oral presentation(Ind),94.30,100.00
1153,Assignment 2 total,99.43,100.00
1153,Assignment 3 Extra credit for word document,1.00,1.00
1153,Assignment 3 Group portion,94.30,100.00
1153,Assignment 3 individual,100.00,100.00
1153,Assignment 3 Oral(Group),82.50,100.00
1153,Assignment 3 oral(Ind),93.30,100.00
1153,Assignment 3 total,93.28,100.00
1153,Attendance Quiz 1,1.00,1.00
1153,Attendance Quiz 2,1.00,1.00
1153,Final Exam,60.00,60.00
1153,MidTerm,49.00,59.00
1153,Quiz 1,18.00,20.00
1153,Quiz 4,9.00,10.00
1153,Quiz 5,7.00,10.00
1153,Quiz 6,8.00,10.00
1155,A1 Individual Power point Document,81.00,100.00
1155,A1 Individual Word Document,100.00,100.00
1155,A2 Individual Portion(word and PowerPoint),100.00,100.00
1155,Assignment 1 Group Power Point Document,100.00,100.00
1155,Assignment 1 Group Word Document,96.60,100.00
1155,Assignment 1 Total,91.90,100.00
1155,Assignment 2 Best Group,1.00,1.00
1155,Assignment 2 group portion,100.00,100.00
1155,Assignment 2 oral presentation (group),100.00,100.00
1155,Assignment 2 oral presentation(Ind),91.40,100.00
1155,Assignment 2 total,99.14,100.00
1155,Assignment 3 Extra credit for word document,1.00,1.00
1155,Assignment 3 Group portion,94.30,100.00
1155,Assignment 3 individual,100.00,100.00
1155,Assignment 3 Oral(Group),82.50,100.00
1155,Assignment 3 oral(Ind),100.00,100.00
1155,Assignment 3 total,93.95,100.00
1155,Attendance Quiz 1,1.00,1.00
1155,Attendance Quiz 2,1.00,1.00
1155,Final Exam,48.00,60.00
1155,MidTerm,43.00,59.00
1155,Quiz 1,13.00,20.00
1155,Quiz 2,15.00,20.00
1155,Quiz 4,6.00,10.00
1155,Quiz 5,7.00,10.00
1155,Quiz 6,9.00,10.00
1156,Assignment 2 total,0.00,100.00
1156,Assignment 3 Extra credit for word document,1.00,1.00
1156,Assignment 3 total,0.00,100.00
1157,A1 Individual Power point Document,85.70,100.00
1157,A1 Individual Word Document,79.20,100.00
1157,A2 Individual Portion(word and PowerPoint),100.00,100.00
1157,Assignment 1 Group Power Point Document,96.40,100.00
1157,Assignment 1 Group Word Document,100.00,100.00
1157,Assignment 1 Total,86.83,100.00
1157,Assignment 2 Best Speaker,1.00,1.00
1157,Assignment 2 group portion,98.00,100.00
1157,Assignment 2 oral presentation (group),100.00,100.00
1157,Assignment 2 oral presentation(Ind),94.30,100.00
1157,Assignment 2 total,95.29,100.00
1157,Assignment 3 Extra credit for word document,1.00,1.00
1157,Assignment 3 Group portion,88.60,100.00
1157,Assignment 3 individual,100.00,100.00
1157,Assignment 3 Oral(Group),97.50,100.00
1157,Assignment 3 oral(Ind),93.30,100.00
1157,Assignment 3 total,88.57,100.00
1157,Attendance Quiz 1,1.00,1.00
1157,Attendance Quiz 2,1.00,1.00
1157,Final Exam,42.00,60.00
1157,MidTerm,46.00,59.00
1157,Quiz 2,12.00,20.00
1157,Quiz 4,7.00,10.00
1157,Quiz 5,7.00,10.00
1157,Quiz 6,7.00,10.00
1159,A1 Individual Power point Document,81.00,100.00
1159,A1 Individual Word Document,95.80,100.00
1159,A2 Individual Portion(word and PowerPoint),100.00,100.00
1159,Assignment 1 Extra Credit,1.00,1.00
1159,Assignment 1 Group Power Point Document,92.90,100.00
1159,Assignment 1 Group Word Document,93.10,100.00
1159,Assignment 1 Total,90.70,100.00
1159,Assignment 2 Best Speaker,1.00,1.00
1159,Assignment 2 group portion,100.00,100.00
1159,Assignment 2 oral presentation (group),100.00,100.00
1159,Assignment 2 oral presentation(Ind),100.00,100.00
1159,Assignment 2 total,100.00,100.00
1159,Assignment 3 Extra credit for word document,1.00,1.00
1159,Assignment 3 Group portion,98.60,100.00
1159,Assignment 3 individual,100.00,100.00
1159,Assignment 3 Oral(Group),97.50,100.00
1159,Assignment 3 oral(Ind),93.30,100.00
1159,Assignment 3 total,98.11,100.00
1159,Attendance Quiz 1,1.00,1.00
1159,Attendance Quiz 2,1.00,1.00
1159,Final Exam,60.00,60.00
1159,MidTerm,58.00,59.00
1159,Quiz 1,17.00,20.00
1159,Quiz 2,18.00,20.00
1159,Quiz 4,9.00,10.00
1159,Quiz 5,8.00,10.00
1159,Quiz 6,10.00,10.00
1160,A1 Individual Power point Document,100.00,100.00
1160,A1 Individual Word Document,91.70,100.00
1160,A2 Individual Portion(word and PowerPoint),100.00,100.00
1160,Assignment 1 Extra Credit,1.00,1.00
1160,Assignment 1 Group Power Point Document,96.40,100.00
1160,Assignment 1 Group Word Document,100.00,100.00
1160,Assignment 1 Total,97.02,100.00
1160,Assignment 2 Best Speaker,1.00,1.00
1160,Assignment 2 group portion,100.00,100.00
1160,Assignment 2 oral presentation (group),100.00,100.00
1160,Assignment 2 oral presentation(Ind),100.00,100.00
1160,Assignment 2 total,98.50,100.00
1160,Assignment 3 Extra credit for word document,1.00,1.00
1160,Assignment 3 Group portion,98.60,100.00
1160,Assignment 3 individual,100.00,100.00
1160,Assignment 3 Oral(Group),95.00,100.00
1160,Assignment 3 oral(Ind),93.30,100.00
1160,Assignment 3 total,97.74,100.00
1160,Attendance Quiz 1,1.00,1.00
1160,Attendance Quiz 2,1.00,1.00
1160,Final Exam,47.00,60.00
1160,MidTerm,54.00,59.00
1160,Quiz 1,15.00,20.00
1160,Quiz 2,15.00,20.00
1160,Quiz 4,8.00,10.00
1160,Quiz 5,5.00,10.00
1160,Quiz 6,7.00,10.00
1160,Welcome Assignment Presentation,1.00,1.00
1162,Assignment 2 total,0.00,100.00
1162,Assignment 3 total,0.00,100.00
1163,A1 Individual Power point Document,76.20,100.00
1163,A1 Individual Word Document,100.00,100.00
1163,A2 Individual Portion(word and PowerPoint),100.00,100.00
1163,Assignment 1 Extra Credit,1.00,1.00
1163,Assignment 1 Group Power Point Document,92.90,100.00
1163,Assignment 1 Group Word Document,93.10,100.00
1163,Assignment 1 Total,90.55,100.00
1163,Assignment 2 group portion,100.00,100.00
1163,Assignment 2 oral presentation (group),100.00,100.00
1163,Assignment 2 oral presentation(Ind),94.30,100.00
1163,Assignment 2 total,93.43,100.00
1163,Assignment 3 Extra credit for word document,1.00,1.00
1163,Assignment 3 Group portion,98.60,100.00
1163,Assignment 3 individual,100.00,100.00
1163,Assignment 3 Oral(Group),97.50,100.00
1163,Assignment 3 oral(Ind),100.00,100.00
1163,Assignment 3 total,98.78,100.00
1163,Attendance Quiz 1,0.00,1.00
1163,Attendance Quiz 2,1.00,1.00
1163,Final Exam,60.00,60.00
1163,MidTerm,52.00,59.00
1163,Quiz 1,17.00,20.00
1163,Quiz 2,12.00,20.00
1163,Quiz 4,9.00,10.00
1163,Quiz 5,6.00,10.00
1163,Quiz 6,9.00,10.00
1164,A1 Individual Power point Document,100.00,100.00
1164,A1 Individual Word Document,91.70,100.00
1164,A2 Individual Portion(word and PowerPoint),100.00,100.00
1164,Assignment 1 Extra Credit,1.00,1.00
1164,Assignment 1 Group Power Point Document,96.40,100.00
1164,Assignment 1 Group Word Document,100.00,100.00
1164,Assignment 1 Total,96.62,100.00
1164,Assignment 2 group portion,100.00,100.00
1164,Assignment 2 oral presentation (group),100.00,100.00
1164,Assignment 2 oral presentation(Ind),100.00,100.00
1164,Assignment 2 total,100.00,100.00
1164,Assignment 3 Extra credit for word document,1.00,1.00
1164,Assignment 3 Group portion,98.60,100.00
1164,Assignment 3 individual,100.00,100.00
1164,Assignment 3 Oral(Group),95.00,100.00
1164,Assignment 3 oral(Ind),93.30,100.00
1164,Assignment 3 total,97.74,100.00
1164,Attendance Quiz 1,1.00,1.00
1164,Attendance Quiz 2,1.00,1.00
1164,MidTerm,52.00,59.00
1164,Quiz 1,16.00,20.00
1164,Quiz 2,14.00,20.00
1164,Quiz 4,5.00,10.00
1164,Quiz 5,8.00,10.00
1164,Quiz 6,10.00,10.00
1164,Welcome Assignment Presentation,1.00,1.00
1167,A1 Individual Power point Document,100.00,100.00
1167,A1 Individual Word Document,95.80,100.00
1167,A2 Individual Portion(word and PowerPoint),100.00,100.00
1167,Assignment 1 Group Power Point Document,100.00,100.00
1167,Assignment 1 Group Word Document,96.60,100.00
1167,Assignment 1 Total,98.10,100.00
1167,Assignment 2 Best Group,1.00,1.00
1167,Assignment 2 Best Speaker,1.00,1.00
1167,Assignment 2 group portion,100.00,100.00
1167,Assignment 2 oral presentation (group),100.00,100.00
1167,Assignment 2 oral presentation(Ind),100.00,100.00
1167,Assignment 2 total,100.00,100.00
1167,Assignment 3 Extra credit for word document,1.00,1.00
1167,Assignment 3 Group portion,94.30,100.00
1167,Assignment 3 individual,100.00,100.00
1167,Assignment 3 Oral(Group),82.50,100.00
1167,Assignment 3 oral(Ind),86.70,100.00
1167,Assignment 3 total,92.62,100.00
1167,Attendance Quiz 1,1.00,1.00
1167,Attendance Quiz 2,1.00,1.00
1167,Final Exam,56.00,60.00
1167,MidTerm,55.00,59.00
1167,Quiz 1,18.00,20.00
1167,Quiz 2,20.00,20.00
1167,Quiz 4,9.00,10.00
1167,Quiz 5,10.00,10.00
1167,Quiz 6,10.00,10.00
1168,A1 Individual Power point Document,100.00,100.00
1168,A1 Individual Word Document,91.70,100.00
1168,A2 Individual Portion(word and PowerPoint),100.00,100.00
1168,Assignment 1 Group Power Point Document,96.40,100.00
1168,Assignment 1 Group Word Document,100.00,100.00
1168,Assignment 1 Total,93.53,100.00
1168,Assignment 2 group portion,98.00,100.00
1168,Assignment 2 oral presentation (group),100.00,100.00
1168,Assignment 2 oral presentation(Ind),94.30,100.00
1168,Assignment 2 total,90.58,100.00
1168,Assignment 3 Extra credit for word document,1.00,1.00
1168,Assignment 3 Group portion,88.60,100.00
1168,Assignment 3 individual,100.00,100.00
1168,Assignment 3 Oral(Group),97.50,100.00
1168,Assignment 3 oral(Ind),93.30,100.00
1168,Assignment 3 total,84.14,100.00
1168,Attendance Quiz 1,1.00,1.00
1168,Attendance Quiz 2,1.00,1.00
1168,Final Exam,49.00,60.00
1168,MidTerm,35.00,59.00
1168,Quiz 1,12.00,20.00
1168,Quiz 2,15.00,20.00
1168,Quiz 4,5.00,10.00
1168,Quiz 5,6.00,10.00
1168,Quiz 6,8.00,10.00
1169,AQ1  (09/02/2014),1.00,100.00
1171,AQ1  (09/02/2014),1.00,100.00
1171,r_quiz1,4.00,10.00
1172,AQ1  (09/02/2014),1.00,100.00
1173,AQ1  (09/02/2014),1.00,100.00
1174,AQ1  (09/02/2014),1.00,100.00
1174,r_quiz1,1.00,10.00
1175,AQ1  (09/02/2014),1.00,100.00
1175,r_quiz1,10.00,10.00
1176,AQ1  (09/02/2014),1.00,100.00
1177,AQ1  (09/02/2014),1.00,100.00
1178,AQ1  (09/02/2014),1.00,100.00
1178,r_quiz1,7.00,10.00
1179,AQ1  (09/02/2014),1.00,100.00
1180,AQ1  (09/02/2014),1.00,100.00
1181,AQ1  (09/02/2014),1.00,100.00
1181,r_quiz1,8.00,10.00
1182,AQ1  (09/02/2014),1.00,100.00
1182,r_quiz1,7.00,10.00
1183,AQ1  (09/02/2014),1.00,100.00
1184,AQ1  (09/02/2014),1.00,100.00
1185,AQ1  (09/02/2014),1.00,100.00
1186,AQ1  (09/02/2014),1.00,100.00
1186,r_quiz1,5.00,10.00
1187,AQ1  (09/02/2014),1.00,100.00
1188,AQ1  (09/02/2014),1.00,100.00
1189,AQ1  (09/02/2014),1.00,100.00
1190,AQ1  (09/02/2014),1.00,100.00
1190,r_quiz1,8.00,10.00
1191,AQ1  (09/02/2014),1.00,100.00
1192,AQ1  (09/02/2014),1.00,100.00
1193,AQ1  (09/02/2014),1.00,100.00
1194,AQ1  (09/02/2014),1.00,100.00
1194,r_quiz1,9.00,10.00
1195,AQ1  (09/02/2014),1.00,100.00
1196,AQ1  (09/02/2014),1.00,100.00
1196,r_quiz1,8.00,10.00
1197,AQ1  (09/02/2014),1.00,100.00
1197,r_quiz1,8.00,10.00
1198,AQ1  (09/02/2014),1.00,100.00
1199,AQ1  (09/02/2014),1.00,100.00
1201,AQ1  (09/02/2014),1.00,100.00
1201,r_quiz1,5.00,10.00
1202,AQ1  (09/02/2014),1.00,100.00
1203,AQ1  (09/02/2014),1.00,100.00
1204,AQ1  (09/02/2014),1.00,100.00
1204,r_quiz1,7.00,10.00
1205,AQ1  (09/02/2014),1.00,100.00
1205,r_quiz1,10.00,10.00
1206,AQ1  (09/02/2014),1.00,100.00
1206,r_quiz1,10.00,10.00
1207,AQ1  (09/02/2014),1.00,100.00
1207,r_quiz1,8.00,10.00
1208,AQ1  (09/02/2014),1.00,100.00
1209,AQ1  (09/02/2014),1.00,100.00
1209,r_quiz1,10.00,10.00
1210,AQ1  (09/02/2014),1.00,100.00
1211,AQ1  (09/02/2014),1.00,100.00
1211,r_quiz1,9.00,10.00
1212,AQ1  (09/02/2014),1.00,100.00
1213,AQ1  (09/02/2014),1.00,100.00
1213,r_quiz1,9.00,10.00
1215,AQ1  (09/02/2014),1.00,100.00
1215,r_quiz1,5.00,10.00
1216,AQ1  (09/02/2014),0.00,100.00
1217,AQ1  (09/02/2014),1.00,100.00
1217,r_quiz1,8.00,10.00
1218,AQ1  (09/02/2014),1.00,100.00
1218,r_quiz1,8.00,10.00
1219,AQ1  (09/02/2014),0.00,100.00
1219,r_quiz1,6.00,10.00
1220,AQ1  (09/02/2014),1.00,100.00
1220,r_quiz1,7.00,10.00
1221,AQ1  (09/02/2014),1.00,100.00
1222,AQ1  (09/02/2014),1.00,100.00
1223,AQ1  (09/02/2014),1.00,100.00
1223,r_quiz1,7.00,10.00
1224,AQ1  (09/02/2014),1.00,100.00
1224,r_quiz1,7.00,10.00
1225,AQ1  (09/02/2014),1.00,100.00
1226,AQ1  (09/02/2014),1.00,100.00
1227,AQ1  (09/02/2014),1.00,100.00
1227,r_quiz1,7.00,10.00
1228,AQ1  (09/02/2014),1.00,100.00
1228,r_quiz1,9.00,10.00
1229,AQ1  (09/02/2014),0.00,100.00
1230,AQ1  (09/02/2014),1.00,100.00
1231,AQ1  (09/02/2014),1.00,100.00
1231,r_quiz1,10.00,10.00
1232,AQ1  (09/02/2014),1.00,100.00
1233,AQ1  (09/02/2014),1.00,100.00
1234,AQ1  (09/02/2014),1.00,100.00
1234,r_quiz1,6.00,10.00
1235,AQ1  (09/02/2014),1.00,100.00
1237,AQ1  (09/02/2014),0.00,100.00
1237,r_quiz1,10.00,10.00
1238,AQ1  (09/02/2014),1.00,100.00
1239,AQ1 9-2-14,1.00,100.00
1240,AQ1 9-2-14,1.00,100.00
1240,Quiz 1(9/4),9.00,10.00
1241,AQ1 9-2-14,0.00,100.00
1242,AQ1 9-2-14,1.00,100.00
1242,Quiz 1(9/4),8.00,10.00
1243,AQ1 9-2-14,0.00,100.00
1244,AQ1 9-2-14,0.00,100.00
1246,AQ1 9-2-14,1.00,100.00
1246,Quiz 1(9/4),6.00,10.00
1247,AQ1 9-2-14,1.00,100.00
1248,AQ1 9-2-14,1.00,100.00
1248,Quiz 1(9/4),9.00,10.00
1249,AQ1 9-2-14,1.00,100.00
1249,Quiz 1(9/4),7.00,10.00
1250,AQ1 9-2-14,1.00,100.00
1254,AQ1 9-2-14,1.00,100.00
1254,Quiz 1(9/4),10.00,10.00
1255,AQ1 9-2-14,1.00,100.00
1255,Quiz 1(9/4),8.00,10.00
1256,AQ1 9-2-14,0.00,100.00
1257,AQ1 9-2-14,1.00,100.00
1259,AQ1 9-2-14,1.00,100.00
1259,Quiz 1(9/4),8.00,10.00
1260,AQ1 9-2-14,0.00,100.00
1261,AQ1 9-2-14,1.00,100.00
1263,AQ1 9-2-14,1.00,100.00
1263,Quiz 1(9/4),6.00,10.00
1266,AQ1 9-2-14,1.00,100.00
1266,Quiz 1(9/4),10.00,10.00
1267,AQ1 9-2-14,1.00,100.00
1268,AQ1 9-2-14,1.00,100.00
1268,Quiz 1(9/4),9.00,10.00
1269,AQ1 9-2-14,1.00,100.00
1269,Quiz 1(9/4),7.00,10.00
1270,AQ1 9-2-14,1.00,100.00
1270,Quiz 1(9/4),7.00,10.00
1271,AQ1 9-2-14,1.00,100.00
1272,AQ1 9-2-14,1.00,100.00
1272,Quiz 1(9/4),8.00,10.00
1273,AQ1 9-2-14,1.00,100.00
1273,Quiz 1(9/4),9.00,10.00
1275,AQ1 9-2-14,1.00,100.00
1275,Quiz 1(9/4),10.00,10.00
1276,AQ1 9-2-14,1.00,100.00
1276,Quiz 1(9/4),9.00,10.00
1277,AQ1 9-2-14,1.00,100.00
1277,Quiz 1(9/4),9.00,10.00
1280,AQ1 9-2-14,0.00,100.00
1280,Quiz 1(9/4),10.00,10.00
1281,AQ1 9-2-14,1.00,100.00
1281,Quiz 1(9/4),8.00,10.00
1283,AQ1 9-2-14,1.00,100.00
1283,Quiz 1(9/4),6.00,10.00
1284,AQ1 9-2-14,1.00,100.00
1285,AQ1 9-2-14,1.00,100.00
1285,Quiz 1(9/4),10.00,10.00
1286,AQ1 9-2-14,1.00,100.00
1286,Quiz 1(9/4),7.00,10.00
1287,AQ1 9-2-14,1.00,100.00
1288,AQ1 9-2-14,1.00,100.00
1290,AQ1 9-2-14,1.00,100.00
1290,Quiz 1(9/4),8.00,10.00
1291,AQ1 9-2-14,1.00,100.00
1291,Quiz 1(9/4),10.00,10.00
1292,AQ1 9-2-14,1.00,100.00
1292,Quiz 1(9/4),9.00,10.00
1293,AQ1 9-2-14,1.00,100.00
1294,AQ1 9-2-14,1.00,100.00
1294,Quiz 1(9/4),10.00,10.00
1295,AQ1 9-2-14,1.00,100.00
1296,AQ1 9-2-14,1.00,100.00
1296,Quiz 1(9/4),7.00,10.00
1297,AQ1 9-2-14,1.00,100.00
1297,Quiz 1(9/4),9.00,10.00
1298,AQ1 9-2-14,0.00,100.00
1299,AQ1 9-2-14,1.00,100.00
1299,Quiz 1(9/4),6.00,10.00
1300,AQ1 9-2-14,1.00,100.00
1300,Quiz 1(9/4),8.00,10.00
1301,AQ1 9-2-14,1.00,100.00
1301,Quiz 1(9/4),9.00,10.00
1302,AQ1 9-2-14,1.00,100.00
1302,Quiz 1(9/4),8.00,10.00
1303,AQ1 9-2-14,1.00,100.00
1303,Quiz 1(9/4),8.00,10.00
1304,AQ1 9-2-14,0.00,100.00
1304,Quiz 1(9/4),7.00,10.00
1305,AQ1 9-2-14,0.00,100.00
1306,AQ1 9-2-14,0.00,100.00
1306,Quiz 1(9/4),9.00,10.00
1307,fa_Quiz2,6.00,10.00
1307,F-Quiz1 ,10.00,10.00
1308,F-Quiz1 ,10.00,10.00
1310,fa_Quiz2,7.00,10.00
1310,F-Quiz1 ,10.00,10.00
1311,fa_Quiz2,7.00,10.00
1311,F-Quiz1 ,10.00,10.00
1312,F-Quiz1 ,10.00,10.00
1313,fa_Quiz2,7.00,10.00
1313,F-Quiz1 ,10.00,10.00
1314,fa_Quiz2,6.00,10.00
1314,F-Quiz1 ,10.00,10.00
1315,fa_Quiz2,7.00,10.00
1315,F-Quiz1 ,10.00,10.00
1316,fa_Quiz2,4.00,10.00
1316,F-Quiz1 ,10.00,10.00
1317,fa_Quiz2,5.00,10.00
1317,F-Quiz1 ,10.00,10.00
1319,fa_Quiz2,5.00,10.00
1319,F-Quiz1 ,10.00,10.00
1320,fa_Quiz2,6.00,10.00
1320,F-Quiz1 ,10.00,10.00
1321,fa_Quiz2,3.00,10.00
1323,fa_Quiz2,4.00,10.00
1323,F-Quiz1 ,10.00,10.00
1325,fa_Quiz2,9.00,10.00
1325,F-Quiz1 ,10.00,10.00
1326,fa_Quiz2,5.00,10.00
1326,F-Quiz1 ,10.00,10.00
1327,fa_Quiz2,5.00,10.00
1327,F-Quiz1 ,10.00,10.00
1328,fa_Quiz2,5.00,10.00
1328,F-Quiz1 ,10.00,10.00
1329,fa_Quiz2,8.00,10.00
1329,F-Quiz1 ,10.00,10.00
1330,fa_Quiz2,7.00,10.00
1330,F-Quiz1 ,10.00,10.00
1331,fa_Quiz2,8.00,10.00
1331,F-Quiz1 ,10.00,10.00
1333,fa_Quiz2,3.00,10.00
1333,F-Quiz1 ,10.00,10.00
1335,fa_Quiz2,6.00,10.00
1336,fa_Quiz2,5.00,10.00
1336,F-Quiz1 ,10.00,10.00
1407,Quiz 1,8.00,10.00
1407,Welcome Assignment (EC),1.00,1.00
1408,Quiz 1,5.00,10.00
1408,Welcome Assignment (EC),1.00,1.00
1409,Quiz 1,9.00,10.00
1409,Welcome Assignment (EC),1.00,1.00
1410,Quiz 1,6.00,10.00
1410,Welcome Assignment (EC),1.00,1.00
1412,Welcome Assignment (EC),1.00,1.00
1414,Quiz 1,7.00,10.00
1414,Welcome Assignment (EC),1.00,1.00
1415,Quiz 1,5.00,10.00
1415,Welcome Assignment (EC),1.00,1.00
1416,Quiz 1,9.00,10.00
1416,Welcome Assignment (EC),1.00,1.00
1417,Quiz 1,10.00,10.00
1417,Welcome Assignment (EC),1.00,1.00
